sua_code_2016,sua_name_2016,sa2_code_2016,sa2_name_2016,area_range,zone,count
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,> 10000,Transition/Masterplan,29
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,200 - 400,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,200 - 400,Mixed Use/Centre,7
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,200 - 400,Primary Production,7
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,200 - 400,Residential,6
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,400 - 600,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,400 - 600,Mixed Use/Centre,7
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,400 - 600,Primary Production,4
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,400 - 600,Residential,7
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,600 - 800,Business/Commercial,1
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,600 - 800,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,600 - 800,Mixed Use/Centre,15
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,600 - 800,Primary Production,7
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,600 - 800,Residential,111
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,600 - 800,Transition/Masterplan,9
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,800 - 1000,Business/Commercial,7
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,800 - 1000,Community/Public Use,1
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,800 - 1000,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,800 - 1000,Mixed Use/Centre,18
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,800 - 1000,Primary Production,27
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,800 - 1000,Residential,366
4000,Not in any Significant Urban Area (SA),401021008,Mount Barker Region,800 - 1000,Transition/Masterplan,3
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,< 200,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,1000 - 10000,Conservation/Limited Use,27
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,1000 - 10000,Primary Production,19
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,1000 - 10000,Residential,196
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,> 10000,Conservation/Limited Use,533
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,> 10000,Primary Production,315
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,> 10000,Residential,4
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,200 - 400,Residential,5
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,400 - 600,Residential,6
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,600 - 800,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,600 - 800,Primary Production,3
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,800 - 1000,Conservation/Limited Use,3
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,800 - 1000,Primary Production,1
4000,Not in any Significant Urban Area (SA),402021033,One Tree Hill,800 - 1000,Residential,3
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,< 200,Primary Production,4
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,< 200,Residential,2
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,1000 - 10000,Community/Public Use,4
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,1000 - 10000,Conservation/Limited Use,45
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,1000 - 10000,Primary Production,202
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,1000 - 10000,Residential,156
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,> 10000,Community/Public Use,4
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,> 10000,Conservation/Limited Use,208
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,> 10000,Primary Production,691
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,> 10000,Residential,5
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,200 - 400,Primary Production,3
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,200 - 400,Residential,4
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,400 - 600,Community/Public Use,2
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,400 - 600,Primary Production,5
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,400 - 600,Residential,9
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,600 - 800,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,600 - 800,Primary Production,7
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,600 - 800,Residential,14
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,800 - 1000,Community/Public Use,1
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,800 - 1000,Primary Production,4
4000,Not in any Significant Urban Area (SA),403041075,Clarendon,800 - 1000,Residential,19
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,< 200,Business/Commercial,2
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,< 200,Primary Production,10
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,< 200,Residential,6
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,1000 - 10000,Business/Commercial,65
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,1000 - 10000,Community/Public Use,11
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,1000 - 10000,Conservation/Limited Use,2
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,1000 - 10000,Industrial,16
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,1000 - 10000,Primary Production,300
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,1000 - 10000,Residential,1128
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,> 10000,Community/Public Use,7
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,> 10000,Conservation/Limited Use,13
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,> 10000,Industrial,15
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,> 10000,Primary Production,2180
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,> 10000,Residential,211
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,> 10000,Transition/Masterplan,6
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,200 - 400,Business/Commercial,11
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,200 - 400,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,200 - 400,Primary Production,7
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,200 - 400,Residential,12
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,400 - 600,Business/Commercial,40
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,400 - 600,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,400 - 600,Industrial,2
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,400 - 600,Primary Production,11
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,400 - 600,Residential,149
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,600 - 800,Business/Commercial,44
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,600 - 800,Primary Production,14
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,600 - 800,Residential,258
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,800 - 1000,Business/Commercial,19
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,800 - 1000,Community/Public Use,1
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,800 - 1000,Primary Production,13
4000,Not in any Significant Urban Area (SA),405011110,Barossa - Angaston,800 - 1000,Residential,329
4000,Not in any Significant Urban Area (SA),405011111,Light,< 200,Business/Commercial,11
4000,Not in any Significant Urban Area (SA),405011111,Light,< 200,Primary Production,8
4000,Not in any Significant Urban Area (SA),405011111,Light,< 200,Residential,21
4000,Not in any Significant Urban Area (SA),405011111,Light,1000 - 10000,Business/Commercial,35
4000,Not in any Significant Urban Area (SA),405011111,Light,1000 - 10000,Community/Public Use,28
4000,Not in any Significant Urban Area (SA),405011111,Light,1000 - 10000,Conservation/Limited Use,6
4000,Not in any Significant Urban Area (SA),405011111,Light,1000 - 10000,Industrial,64
4000,Not in any Significant Urban Area (SA),405011111,Light,1000 - 10000,Mixed Use/Centre,52
4000,Not in any Significant Urban Area (SA),405011111,Light,1000 - 10000,Primary Production,443
4000,Not in any Significant Urban Area (SA),405011111,Light,1000 - 10000,Residential,1838
4000,Not in any Significant Urban Area (SA),405011111,Light,> 10000,Business/Commercial,8
4000,Not in any Significant Urban Area (SA),405011111,Light,> 10000,Community/Public Use,4
4000,Not in any Significant Urban Area (SA),405011111,Light,> 10000,Conservation/Limited Use,12
4000,Not in any Significant Urban Area (SA),405011111,Light,> 10000,Industrial,11
4000,Not in any Significant Urban Area (SA),405011111,Light,> 10000,Mixed Use/Centre,1
4000,Not in any Significant Urban Area (SA),405011111,Light,> 10000,Primary Production,3436
4000,Not in any Significant Urban Area (SA),405011111,Light,> 10000,Residential,155
4000,Not in any Significant Urban Area (SA),405011111,Light,200 - 400,Business/Commercial,29
4000,Not in any Significant Urban Area (SA),405011111,Light,200 - 400,Industrial,4
4000,Not in any Significant Urban Area (SA),405011111,Light,200 - 400,Mixed Use/Centre,2
4000,Not in any Significant Urban Area (SA),405011111,Light,200 - 400,Primary Production,7
4000,Not in any Significant Urban Area (SA),405011111,Light,200 - 400,Residential,109
4000,Not in any Significant Urban Area (SA),405011111,Light,400 - 600,Business/Commercial,21
4000,Not in any Significant Urban Area (SA),405011111,Light,400 - 600,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),405011111,Light,400 - 600,Industrial,24
4000,Not in any Significant Urban Area (SA),405011111,Light,400 - 600,Mixed Use/Centre,7
4000,Not in any Significant Urban Area (SA),405011111,Light,400 - 600,Primary Production,1
4000,Not in any Significant Urban Area (SA),405011111,Light,400 - 600,Residential,273
4000,Not in any Significant Urban Area (SA),405011111,Light,600 - 800,Business/Commercial,23
4000,Not in any Significant Urban Area (SA),405011111,Light,600 - 800,Industrial,13
4000,Not in any Significant Urban Area (SA),405011111,Light,600 - 800,Mixed Use/Centre,8
4000,Not in any Significant Urban Area (SA),405011111,Light,600 - 800,Primary Production,17
4000,Not in any Significant Urban Area (SA),405011111,Light,600 - 800,Residential,632
4000,Not in any Significant Urban Area (SA),405011111,Light,800 - 1000,Business/Commercial,12
4000,Not in any Significant Urban Area (SA),405011111,Light,800 - 1000,Industrial,9
4000,Not in any Significant Urban Area (SA),405011111,Light,800 - 1000,Mixed Use/Centre,2
4000,Not in any Significant Urban Area (SA),405011111,Light,800 - 1000,Primary Production,188
4000,Not in any Significant Urban Area (SA),405011111,Light,800 - 1000,Residential,735
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,< 200,Primary Production,2
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,< 200,Residential,17
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,1000 - 10000,Business/Commercial,39
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,1000 - 10000,Community/Public Use,2
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,1000 - 10000,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,1000 - 10000,Industrial,4
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,1000 - 10000,Primary Production,136
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,1000 - 10000,Residential,1149
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,> 10000,Community/Public Use,16
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,> 10000,Conservation/Limited Use,28
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,> 10000,Industrial,5
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,> 10000,Primary Production,641
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,> 10000,Residential,480
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,200 - 400,Business/Commercial,3
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,200 - 400,Primary Production,1
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,200 - 400,Residential,17
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,400 - 600,Business/Commercial,7
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,400 - 600,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,400 - 600,Primary Production,4
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,400 - 600,Residential,138
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,600 - 800,Business/Commercial,7
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,600 - 800,Primary Production,13
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,600 - 800,Residential,223
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,800 - 1000,Business/Commercial,10
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,800 - 1000,Primary Production,10
4000,Not in any Significant Urban Area (SA),405011112,Lyndoch,800 - 1000,Residential,271
4000,Not in any Significant Urban Area (SA),405011113,Mallala,< 200,Conservation/Limited Use,1
4000,Not in any Significant Urban Area (SA),405011113,Mallala,< 200,Mixed Use/Centre,1
4000,Not in any Significant Urban Area (SA),405011113,Mallala,< 200,Primary Production,2
4000,Not in any Significant Urban Area (SA),405011113,Mallala,< 200,Residential,1
4000,Not in any Significant Urban Area (SA),405011113,Mallala,1000 - 10000,Conservation/Limited Use,37
4000,Not in any Significant Urban Area (SA),405011113,Mallala,1000 - 10000,Industrial,5
4000,Not in any Significant Urban Area (SA),405011113,Mallala,1000 - 10000,Mixed Use/Centre,20
4000,Not in any Significant Urban Area (SA),405011113,Mallala,1000 - 10000,Primary Production,69
4000,Not in any Significant Urban Area (SA),405011113,Mallala,1000 - 10000,Residential,694
4000,Not in any Significant Urban Area (SA),405011113,Mallala,1000 - 10000,Transition/Masterplan,6
4000,Not in any Significant Urban Area (SA),405011113,Mallala,> 10000,Community/Public Use,4
4000,Not in any Significant Urban Area (SA),405011113,Mallala,> 10000,Conservation/Limited Use,235
4000,Not in any Significant Urban Area (SA),405011113,Mallala,> 10000,Industrial,34
4000,Not in any Significant Urban Area (SA),405011113,Mallala,> 10000,Primary Production,1459
4000,Not in any Significant Urban Area (SA),405011113,Mallala,> 10000,Residential,134
4000,Not in any Significant Urban Area (SA),405011113,Mallala,> 10000,Transition/Masterplan,3
4000,Not in any Significant Urban Area (SA),405011113,Mallala,200 - 400,Conservation/Limited Use,2
4000,Not in any Significant Urban Area (SA),405011113,Mallala,200 - 400,Primary Production,3
4000,Not in any Significant Urban Area (SA),405011113,Mallala,200 - 400,Residential,3
4000,Not in any Significant Urban Area (SA),405011113,Mallala,400 - 600,Conservation/Limited Use,18
4000,Not in any Significant Urban Area (SA),405011113,Mallala,400 - 600,Mixed Use/Centre,7
4000,Not in any Significant Urban Area (SA),405011113,Mallala,400 - 600,Primary Production,2
4000,Not in any Significant Urban Area (SA),405011113,Mallala,400 - 600,Residential,24
4000,Not in any Significant Urban Area (SA),405011113,Mallala,600 - 800,Conservation/Limited Use,37
4000,Not in any Significant Urban Area (SA),405011113,Mallala,600 - 800,Mixed Use/Centre,6
4000,Not in any Significant Urban Area (SA),405011113,Mallala,600 - 800,Primary Production,3
4000,Not in any Significant Urban Area (SA),405011113,Mallala,600 - 800,Residential,81
4000,Not in any Significant Urban Area (SA),405011113,Mallala,800 - 1000,Conservation/Limited Use,16
4000,Not in any Significant Urban Area (SA),405011113,Mallala,800 - 1000,Mixed Use/Centre,7
4000,Not in any Significant Urban Area (SA),405011113,Mallala,800 - 1000,Primary Production,1
4000,Not in any Significant Urban Area (SA),405011113,Mallala,800 - 1000,Residential,350
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,< 200,Primary Production,6
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,< 200,Residential,13
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,1000 - 10000,Community/Public Use,7
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,1000 - 10000,Industrial,86
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,1000 - 10000,Mixed Use/Centre,59
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,1000 - 10000,Primary Production,193
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,1000 - 10000,Residential,696
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,> 10000,Business/Commercial,2
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,> 10000,Community/Public Use,12
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,> 10000,Industrial,32
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,> 10000,Infrastructure/Utilities,2
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,> 10000,Mixed Use/Centre,3
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,> 10000,Primary Production,379
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,> 10000,Residential,36
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,200 - 400,Industrial,1
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,200 - 400,Primary Production,1
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,200 - 400,Residential,79
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,400 - 600,Industrial,1
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,400 - 600,Mixed Use/Centre,7
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,400 - 600,Primary Production,2
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,400 - 600,Residential,491
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,600 - 800,Industrial,2
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,600 - 800,Mixed Use/Centre,14
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,600 - 800,Primary Production,1
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,600 - 800,Residential,766
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,800 - 1000,Industrial,15
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,800 - 1000,Mixed Use/Centre,13
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,800 - 1000,Primary Production,5
4000,Not in any Significant Urban Area (SA),405011114,Nuriootpa,800 - 1000,Residential,709
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,< 200,Business/Commercial,5
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,< 200,Primary Production,1
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,< 200,Residential,14
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,1000 - 10000,Business/Commercial,74
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,1000 - 10000,Community/Public Use,4
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,1000 - 10000,Industrial,50
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,1000 - 10000,Primary Production,71
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,1000 - 10000,Residential,640
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,> 10000,Business/Commercial,5
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,> 10000,Community/Public Use,11
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,> 10000,Industrial,8
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,> 10000,Primary Production,137
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,> 10000,Residential,22
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,200 - 400,Business/Commercial,11
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,200 - 400,Industrial,1
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,200 - 400,Primary Production,2
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,200 - 400,Residential,40
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,400 - 600,Business/Commercial,16
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,400 - 600,Residential,264
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,600 - 800,Business/Commercial,14
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,600 - 800,Primary Production,2
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,600 - 800,Residential,445
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,800 - 1000,Business/Commercial,16
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,800 - 1000,Industrial,13
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,800 - 1000,Primary Production,2
4000,Not in any Significant Urban Area (SA),405011115,Tanunda,800 - 1000,Residential,529
4001,Adelaide,401011001,Adelaide,< 200,Community/Public Use,3
4001,Adelaide,401011001,Adelaide,< 200,Mixed Use/Centre,857
4001,Adelaide,401011001,Adelaide,< 200,Residential,1086
4001,Adelaide,401011001,Adelaide,1000 - 10000,Community/Public Use,48
4001,Adelaide,401011001,Adelaide,1000 - 10000,Mixed Use/Centre,372
4001,Adelaide,401011001,Adelaide,1000 - 10000,Residential,40
4001,Adelaide,401011001,Adelaide,> 10000,Community/Public Use,52
4001,Adelaide,401011001,Adelaide,> 10000,Mixed Use/Centre,18
4001,Adelaide,401011001,Adelaide,200 - 400,Community/Public Use,8
4001,Adelaide,401011001,Adelaide,200 - 400,Mixed Use/Centre,835
4001,Adelaide,401011001,Adelaide,200 - 400,Residential,547
4001,Adelaide,401011001,Adelaide,400 - 600,Community/Public Use,7
4001,Adelaide,401011001,Adelaide,400 - 600,Mixed Use/Centre,343
4001,Adelaide,401011001,Adelaide,400 - 600,Residential,78
4001,Adelaide,401011001,Adelaide,600 - 800,Community/Public Use,4
4001,Adelaide,401011001,Adelaide,600 - 800,Mixed Use/Centre,154
4001,Adelaide,401011001,Adelaide,600 - 800,Residential,30
4001,Adelaide,401011001,Adelaide,800 - 1000,Community/Public Use,5
4001,Adelaide,401011001,Adelaide,800 - 1000,Mixed Use/Centre,117
4001,Adelaide,401011001,Adelaide,800 - 1000,Residential,11
4001,Adelaide,401011002,North Adelaide,< 200,Mixed Use/Centre,67
4001,Adelaide,401011002,North Adelaide,< 200,Residential,611
4001,Adelaide,401011002,North Adelaide,1000 - 10000,Community/Public Use,22
4001,Adelaide,401011002,North Adelaide,1000 - 10000,Mixed Use/Centre,13
4001,Adelaide,401011002,North Adelaide,1000 - 10000,Residential,210
4001,Adelaide,401011002,North Adelaide,> 10000,Community/Public Use,34
4001,Adelaide,401011002,North Adelaide,200 - 400,Community/Public Use,1
4001,Adelaide,401011002,North Adelaide,200 - 400,Mixed Use/Centre,69
4001,Adelaide,401011002,North Adelaide,200 - 400,Residential,715
4001,Adelaide,401011002,North Adelaide,400 - 600,Mixed Use/Centre,22
4001,Adelaide,401011002,North Adelaide,400 - 600,Residential,312
4001,Adelaide,401011002,North Adelaide,600 - 800,Mixed Use/Centre,18
4001,Adelaide,401011002,North Adelaide,600 - 800,Residential,109
4001,Adelaide,401011002,North Adelaide,800 - 1000,Mixed Use/Centre,10
4001,Adelaide,401011002,North Adelaide,800 - 1000,Residential,93
4001,Adelaide,401021004,Aldgate - Stirling,< 200,Business/Commercial,5
4001,Adelaide,401021004,Aldgate - Stirling,< 200,Community/Public Use,1
4001,Adelaide,401021004,Aldgate - Stirling,< 200,Conservation/Limited Use,1
4001,Adelaide,401021004,Aldgate - Stirling,< 200,Primary Production,14
4001,Adelaide,401021004,Aldgate - Stirling,< 200,Residential,22
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Business/Commercial,85
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Community/Public Use,29
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Conservation/Limited Use,183
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Industrial,6
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Infrastructure/Utilities,3
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Mixed Use/Centre,10
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Primary Production,1396
4001,Adelaide,401021004,Aldgate - Stirling,1000 - 10000,Residential,3612
4001,Adelaide,401021004,Aldgate - Stirling,> 10000,Business/Commercial,11
4001,Adelaide,401021004,Aldgate - Stirling,> 10000,Community/Public Use,19
4001,Adelaide,401021004,Aldgate - Stirling,> 10000,Conservation/Limited Use,178
4001,Adelaide,401021004,Aldgate - Stirling,> 10000,Infrastructure/Utilities,2
4001,Adelaide,401021004,Aldgate - Stirling,> 10000,Mixed Use/Centre,2
4001,Adelaide,401021004,Aldgate - Stirling,> 10000,Primary Production,1309
4001,Adelaide,401021004,Aldgate - Stirling,> 10000,Residential,33
4001,Adelaide,401021004,Aldgate - Stirling,200 - 400,Business/Commercial,7
4001,Adelaide,401021004,Aldgate - Stirling,200 - 400,Community/Public Use,1
4001,Adelaide,401021004,Aldgate - Stirling,200 - 400,Conservation/Limited Use,2
4001,Adelaide,401021004,Aldgate - Stirling,200 - 400,Primary Production,15
4001,Adelaide,401021004,Aldgate - Stirling,200 - 400,Residential,15
4001,Adelaide,401021004,Aldgate - Stirling,400 - 600,Business/Commercial,7
4001,Adelaide,401021004,Aldgate - Stirling,400 - 600,Community/Public Use,1
4001,Adelaide,401021004,Aldgate - Stirling,400 - 600,Conservation/Limited Use,2
4001,Adelaide,401021004,Aldgate - Stirling,400 - 600,Mixed Use/Centre,1
4001,Adelaide,401021004,Aldgate - Stirling,400 - 600,Primary Production,10
4001,Adelaide,401021004,Aldgate - Stirling,400 - 600,Residential,33
4001,Adelaide,401021004,Aldgate - Stirling,600 - 800,Business/Commercial,19
4001,Adelaide,401021004,Aldgate - Stirling,600 - 800,Community/Public Use,2
4001,Adelaide,401021004,Aldgate - Stirling,600 - 800,Industrial,7
4001,Adelaide,401021004,Aldgate - Stirling,600 - 800,Mixed Use/Centre,4
4001,Adelaide,401021004,Aldgate - Stirling,600 - 800,Primary Production,29
4001,Adelaide,401021004,Aldgate - Stirling,600 - 800,Residential,453
4001,Adelaide,401021004,Aldgate - Stirling,800 - 1000,Business/Commercial,12
4001,Adelaide,401021004,Aldgate - Stirling,800 - 1000,Community/Public Use,3
4001,Adelaide,401021004,Aldgate - Stirling,800 - 1000,Conservation/Limited Use,2
4001,Adelaide,401021004,Aldgate - Stirling,800 - 1000,Industrial,2
4001,Adelaide,401021004,Aldgate - Stirling,800 - 1000,Mixed Use/Centre,2
4001,Adelaide,401021004,Aldgate - Stirling,800 - 1000,Primary Production,68
4001,Adelaide,401021004,Aldgate - Stirling,800 - 1000,Residential,513
4001,Adelaide,401021005,Hahndorf - Echunga,< 200,Business/Commercial,5
4001,Adelaide,401021005,Hahndorf - Echunga,< 200,Mixed Use/Centre,1
4001,Adelaide,401021005,Hahndorf - Echunga,< 200,Primary Production,5
4001,Adelaide,401021005,Hahndorf - Echunga,< 200,Residential,3
4001,Adelaide,401021005,Hahndorf - Echunga,1000 - 10000,Business/Commercial,90
4001,Adelaide,401021005,Hahndorf - Echunga,1000 - 10000,Industrial,4
4001,Adelaide,401021005,Hahndorf - Echunga,1000 - 10000,Mixed Use/Centre,22
