,state,division_name,polling_place_name,premises_suburb,latitude,longitude,geom
907,NSW,Fowler,Edensor Park,EDENSOR PARK,-33.8824409,150.8757845,POINT (-33.8824409 150.8757845)
908,NSW,Fowler,Edensor Park North,EDENSOR PARK,-33.8745,150.879,POINT (-33.8745 150.879)
909,NSW,Fowler,Fairfield FOWLER PPVC,FAIRFIELD,-33.8707654,150.9543674,POINT (-33.8707654 150.9543674)
910,NSW,Fowler,Fairfield West (Fowler),FAIRFIELD WEST,-33.86856,150.92455,POINT (-33.86856 150.92455)
911,NSW,Fowler,Greenfield Park,GREENFIELD PARK,-33.8735,150.891,POINT (-33.8735 150.891)
912,NSW,Fowler,Hinchinbrook FOWLER PPVC,HINCHINBROOK,-33.9183975,150.8679573,POINT (-33.9183975 150.8679573)
913,NSW,Fowler,Lansvale,CANLEY VALE,-33.8915,150.953,POINT (-33.8915 150.953)
914,NSW,Fowler,Lansvale East,LANSVALE,-33.8982,150.964,POINT (-33.8982 150.964)
915,NSW,Fowler,Liverpool,LIVERPOOL,-33.9238,150.926,POINT (-33.9238 150.926)
916,NSW,Fowler,Liverpool Central,LIVERPOOL,-33.9171119,150.9143894,POINT (-33.9171119 150.9143894)
917,NSW,Fowler,Liverpool FOWLER PPVC,LIVERPOOL,-33.922373,150.9215031,POINT (-33.922373 150.9215031)
918,NSW,Fowler,Liverpool South,LIVERPOOL,-33.9265,150.924,POINT (-33.9265 150.924)
919,NSW,Fowler,Liverpool West (Fowler),LIVERPOOL,-33.9271,150.907,POINT (-33.9271 150.907)
920,NSW,Fowler,Mount Pritchard (Fowler),MOUNT PRITCHARD,-33.9004,150.9,POINT (-33.9004 150.9)
921,NSW,Fowler,Mount Pritchard East,MOUNT PRITCHARD,-33.9049,150.912,POINT (-33.9049 150.912)
922,NSW,Fowler,Newbridge Heights,CHIPPING NORTON,-33.9266,150.952,POINT (-33.9266 150.952)
923,NSW,Fowler,St Johns Park,ST JOHNS PARK,-33.8874,150.898,POINT (-33.8874 150.898)
924,NSW,Fowler,Smithfield West (Fowler),SMITHFIELD,-33.8572671,150.9171256,POINT (-33.8572671 150.9171256)
926,NSW,Fowler,Sydney (Fowler),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
927,NSW,Fowler,Villawood,VILLAWOOD,-33.8854807,150.9698132,POINT (-33.8854807 150.9698132)
928,NSW,Fowler,Villawood North,FAIRFIELD EAST,-33.8766,150.972,POINT (-33.8766 150.972)
929,NSW,Fowler,Wakeley,WAKELEY,-33.8791516,150.9116976,POINT (-33.8791516 150.9116976)
930,NSW,Fowler,Warwick Farm,WARWICK FARM,-33.9106,150.929,POINT (-33.9106 150.929)
931,NSW,Fowler,Wetherill Park (Fowler),WETHERILL PARK,-33.8545,150.906,POINT (-33.8545 150.906)
932,NSW,Fowler,Wetherill Park FOWLER PPVC,WETHERILL PARK,-33.8450923,150.8935589,POINT (-33.8450923 150.8935589)
933,NSW,Fowler,Yennora (Fowler),YENNORA,-33.867,150.971,POINT (-33.867 150.971)
934,NSW,Gilmore,Basin View,BASIN VIEW,-35.0913,150.564,POINT (-35.0913 150.564)
935,NSW,Gilmore,Batehaven,BATEHAVEN,-35.72951,150.19521,POINT (-35.72951 150.19521)
936,NSW,Gilmore,Batemans Bay,BATEMANS BAY,-35.71174,150.17821,POINT (-35.71174 150.17821)
937,NSW,Gilmore,Batemans Bay PPVC,BATEMANS BAY,-35.704491,150.1770732,POINT (-35.704491 150.1770732)
938,NSW,Gilmore,Bawley Point,KIOLOA,-35.5569048,150.3771735,POINT (-35.5569048 150.3771735)
939,NSW,Gilmore,Berry,BERRY,-34.7769476,150.6905088,POINT (-34.7769476 150.6905088)
940,NSW,Gilmore,BLV Gilmore PPVC,WOLLONGONG,-34.8752954,150.6039918,POINT (-34.8752954 150.6039918)
941,NSW,Gilmore,Bomaderry,BOMADERRY,-34.8486,150.608,POINT (-34.8486 150.608)
942,NSW,Gilmore,Broulee,BROULEE,-35.8452,150.173,POINT (-35.8452 150.173)
943,NSW,Gilmore,Burrill Lake,BURRILL LAKE,-35.3849,150.453,POINT (-35.3849 150.453)
944,NSW,Gilmore,Callala Bay,CALLALA BAY,-34.9952,150.715,POINT (-34.9952 150.715)
945,NSW,Gilmore,Callala Beach,CALLALA BEACH,-35.0127,150.693,POINT (-35.0127 150.693)
946,NSW,Gilmore,Cambewarra,CAMBEWARRA VILLAGE,-34.8209,150.557,POINT (-34.8209 150.557)
947,NSW,Gilmore,Cudmirrah,CUDMIRRAH,-35.1979405,150.5586545,POINT (-35.1979405 150.5586545)
948,NSW,Gilmore,Culburra,CULBURRA BEACH,-34.933,150.762,POINT (-34.933 150.762)
949,NSW,Gilmore,Currarong,CURRARONG,-35.015,150.824,POINT (-35.015 150.824)
950,NSW,Gilmore,Divisional Office (PREPOLL),WOLLONGONG,-34.4270111,150.8981072,POINT (-34.4270111 150.8981072)
951,NSW,Gilmore,Erowal Bay,EROWAL BAY,-35.0998564,150.6533213,POINT (-35.0998564 150.6533213)
952,NSW,Gilmore,Falls Creek,FALLS CREEK,-34.9661014,150.593852,POINT (-34.9661014 150.593852)
953,NSW,Gilmore,Gerringong,GERRINGONG,-34.7495106,150.8220506,POINT (-34.7495106 150.8220506)
954,NSW,Gilmore,Gerroa,GERROA,-34.7704,150.817,POINT (-34.7704 150.817)
955,NSW,Gilmore,Greenwell Point,GREENWELL POINT,-34.9077056,150.7303796,POINT (-34.9077056 150.7303796)
956,NSW,Gilmore,Huskisson,HUSKISSON,-35.0351,150.667,POINT (-35.0351 150.667)
957,NSW,Gilmore,Jamberoo,JAMBEROO,-34.6443,150.773,POINT (-34.6443 150.773)
958,NSW,Gilmore,Kangaroo Valley,KANGAROO VALLEY,-34.7356042,150.5323415,POINT (-34.7356042 150.5323415)
959,NSW,Gilmore,Kiama,KIAMA,-34.6744,150.857,POINT (-34.6744 150.857)
960,NSW,Gilmore,Kiama Downs,KIAMA DOWNS,-34.6423108,150.8455416,POINT (-34.6423108 150.8455416)
961,NSW,Gilmore,Kiama PPVC,KIAMA,-34.6745998,150.85693,POINT (-34.6745998 150.85693)
962,NSW,Gilmore,Kiama South,KIAMA,-34.6813,150.846,POINT (-34.6813 150.846)
963,NSW,Gilmore,Lake Conjola,LAKE CONJOLA,-35.2698,150.489,POINT (-35.2698 150.489)
964,NSW,Gilmore,Long Beach,LONG BEACH,-35.695,150.234,POINT (-35.695 150.234)
965,NSW,Gilmore,Malua Bay,MALUA BAY,-35.7927,150.231,POINT (-35.7927 150.231)
966,NSW,Gilmore,Manyana,MANYANA,-35.2583,150.511,POINT (-35.2583 150.511)
967,NSW,Gilmore,Milton,MILTON,-35.3176112,150.4369432,POINT (-35.3176112 150.4369432)
968,NSW,Gilmore,Minnamurra,MINNAMURRA,-34.6251,150.853,POINT (-34.6251 150.853)
969,NSW,Gilmore,Mogo,MOGO,-35.7852,150.14,POINT (-35.7852 150.14)
970,NSW,Gilmore,Moruya South,MORUYA,-35.9202059,150.0801316,POINT (-35.9202059 150.0801316)
971,NSW,Gilmore,Narrawallee,NARRAWALLEE,-35.3209,150.465,POINT (-35.3209 150.465)
972,NSW,Gilmore,Nelligen,NELLIGEN,-35.6479,150.142,POINT (-35.6479 150.142)
973,NSW,Gilmore,Nowra,NOWRA,-34.8795,150.601,POINT (-34.8795 150.601)
974,NSW,Gilmore,Nowra Bomaderry,NORTH NOWRA,-34.8597,150.59,POINT (-34.8597 150.59)
975,NSW,Gilmore,Nowra Centre,NOWRA,-34.8746,150.6,POINT (-34.8746 150.6)
976,NSW,Gilmore,Nowra East,NOWRA EAST,-34.8833174,150.6080309,POINT (-34.8833174 150.6080309)
977,NSW,Gilmore,Nowra Hill,NOWRA HILL,-34.9361,150.566,POINT (-34.9361 150.566)
978,NSW,Gilmore,Nowra North,NORTH NOWRA,-34.8557,150.577,POINT (-34.8557 150.577)
979,NSW,Gilmore,Nowra PPVC,NOWRA,-34.8670937,150.6029031,POINT (-34.8670937 150.6029031)
980,NSW,Macquarie,Penrith MACQUARIE PPVC,PENRITH,-33.7526208,150.6945601,POINT (-33.7526208 150.6945601)
981,NSW,Gilmore,Nowra South,NOWRA,-34.8962,150.61,POINT (-34.8962 150.61)
982,NSW,Gilmore,Orient Point,ORIENT POINT,-34.9097,150.748,POINT (-34.9097 150.748)
983,NSW,Gilmore,St Georges Basin,ST GEORGES BASIN,-35.0972,150.5989,POINT (-35.0972 150.5989)
984,NSW,Gilmore,Sanctuary Point,SANCTUARY POINT,-35.1059716,150.6295002,POINT (-35.1059716 150.6295002)
985,NSW,Gilmore,Shoalhaven Heads,SHOALHAVEN HEADS,-34.8487,150.742,POINT (-34.8487 150.742)
986,NSW,Gilmore,South Durras,DURRAS SOUTH,-35.6642,150.292,POINT (-35.6642 150.292)
991,NSW,Gilmore,Sunshine Bay,SUNSHINE BAY,-35.7409626,150.2104162,POINT (-35.7409626 150.2104162)
992,NSW,Gilmore,Sussex Inlet,SUSSEX INLET,-35.1660601,150.585926,POINT (-35.1660601 150.585926)
993,NSW,Gilmore,Sydney (Gilmore),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
994,NSW,Gilmore,Terara,TERARA,-34.8666928,150.6303443,POINT (-34.8666928 150.6303443)
995,NSW,Gilmore,Tomakin,TOMAKIN,-35.8229,150.189,POINT (-35.8229 150.189)
996,NSW,Gilmore,Tomerong,TOMERONG,-35.0543545,150.5865033,POINT (-35.0543545 150.5865033)
997,NSW,Gilmore,Tuross Head,TUROSS HEAD,-36.0386716,150.1244187,POINT (-36.0386716 150.1244187)
998,NSW,Gilmore,Ulladulla,ULLADULLA,-35.3562,150.474,POINT (-35.3562 150.474)
999,NSW,Gilmore,Ulladulla PPVC,ULLADULLA,-35.3562962,150.4743719,POINT (-35.3562962 150.4743719)
1000,NSW,Gilmore,Vincentia,VINCENTIA,-35.0733285,150.6703232,POINT (-35.0733285 150.6703232)
1001,NSW,Gilmore,Vincentia PPVC,VINCENTIA,-35.0707487,150.6728032,POINT (-35.0707487 150.6728032)
1002,NSW,Gilmore,Wandandian,WANDANDIAN,-35.0887804,150.5110376,POINT (-35.0887804 150.5110376)
1003,NSW,Gilmore,Werri Beach,WERRI BEACH,-34.7374,150.833,POINT (-34.7374 150.833)
1004,NSW,Grayndler,Annandale (Grayndler),ANNANDALE,-33.8858,151.17,POINT (-33.8858 151.17)
1005,NSW,Grayndler,Annandale Central,ANNANDALE,-33.8828756,151.1705301,POINT (-33.8828756 151.1705301)
1006,NSW,Grayndler,Annandale North,ANNANDALE,-33.878,151.172,POINT (-33.878 151.172)
1007,NSW,Grayndler,Ashfield (Grayndler),ASHFIELD,-33.8888,151.126,POINT (-33.8888 151.126)
1008,NSW,Grayndler,Ashfield East (Grayndler),ASHFIELD,-33.8899929,151.1272654,POINT (-33.8899929 151.1272654)
1009,NSW,Grayndler,Ashfield GRAYNDLER PPVC,ASHFIELD,-33.888913,151.124244,POINT (-33.888913 151.124244)
1010,NSW,Grayndler,Ashfield North (Grayndler),ASHFIELD,-33.8813621,151.127984,POINT (-33.8813621 151.127984)
1011,NSW,Grayndler,Ashfield South (Grayndler),ASHFIELD,-33.9023,151.13,POINT (-33.9023 151.13)
1012,NSW,Grayndler,Balmain,BALMAIN,-33.8577,151.171,POINT (-33.8577 151.171)
1013,NSW,Grayndler,Balmain Central,BALMAIN,-33.859,151.184,POINT (-33.859 151.184)
1014,NSW,Grayndler,Balmain East,BALMAIN,-33.8558,151.193,POINT (-33.8558 151.193)
1015,NSW,Grayndler,Birchgrove,BALMAIN,-33.8533,151.177,POINT (-33.8533 151.177)
1016,NSW,Grayndler,Birchgrove East,BALMAIN,-33.8525826,151.1794515,POINT (-33.8525826 151.1794515)
1017,NSW,Grayndler,BLV Grayndler PPVC,HAYMARKET,-33.8781171,151.2064057,POINT (-33.8781171 151.2064057)
1018,NSW,Grayndler,Camperdown South (Grayndler),NEWTOWN,-33.8956,151.178,POINT (-33.8956 151.178)
1019,NSW,Grayndler,Canterbury North (Grayndler),CANTERBURY,-33.9088,151.123,POINT (-33.9088 151.123)
1020,NSW,Grayndler,Central Sydney GRAYNDLER PPVC,HAYMARKET,-33.8824351,151.2063239,POINT (-33.8824351 151.2063239)
1021,NSW,Grayndler,Divisional Office (PREPOLL),HAYMARKET,-33.8783791,151.2065077,POINT (-33.8783791 151.2065077)
1022,NSW,Grayndler,Dobroyd Point,HABERFIELD,-33.8742,151.14,POINT (-33.8742 151.14)
1023,NSW,Grayndler,Dulwich Hill,DULWICH HILL,-33.9035194,151.1442151,POINT (-33.9035194 151.1442151)
1024,NSW,Grayndler,Dulwich Hill South,DULWICH HILL,-33.9054,151.14,POINT (-33.9054 151.14)
1025,NSW,Grayndler,Dulwich Hill West,DULWICH HILL,-33.9029206,151.1422146,POINT (-33.9029206 151.1422146)
1026,NSW,Grayndler,Enmore,ENMORE,-33.90276,151.17258,POINT (-33.90276 151.17258)
1027,NSW,Grayndler,Glebe GRAYNDLER PPVC,FOREST LODGE,-33.8761055,151.1783737,POINT (-33.8761055 151.1783737)
1028,NSW,Grayndler,Haberfield,HABERFIELD,-33.8801008,151.1394421,POINT (-33.8801008 151.1394421)
1029,NSW,Grayndler,Haberfield West,HABERFIELD,-33.8795,151.135,POINT (-33.8795 151.135)
1030,NSW,Grayndler,Haymarket GRAYNDLER PPVC,SYDNEY,-33.8778922,151.2080719,POINT (-33.8778922 151.2080719)
1031,NSW,Grayndler,Hurlstone Park (Grayndler),HURLSTONE PARK,-33.908507,151.132444,POINT (-33.908507 151.132444)
1032,NSW,Grayndler,Leichhardt,LEICHHARDT,-33.8833,151.157,POINT (-33.8833 151.157)
1033,NSW,Grayndler,Leichhardt East,LEICHHARDT,-33.8795,151.159,POINT (-33.8795 151.159)
1034,NSW,Grayndler,Leichhardt GRAYNDLER PPVC,LEICHHARDT,-33.8833554,151.1588032,POINT (-33.8833554 151.1588032)
1035,NSW,Grayndler,Leichhardt South,LEICHHARDT,-33.8846,151.161,POINT (-33.8846 151.161)
1036,NSW,Grayndler,Leichhardt West,LEICHHARDT,-33.8866,151.147,POINT (-33.8866 151.147)
1037,NSW,Grayndler,Lewisham,LEWISHAM,-33.8978438,151.1460595,POINT (-33.8978438 151.1460595)
1038,NSW,Grayndler,Lilyfield,LILYFIELD,-33.8722491,151.1564406,POINT (-33.8722491 151.1564406)
1039,NSW,Grayndler,Lilyfield North,LILYFIELD,-33.869,151.167166,POINT (-33.869 151.167166)
1040,NSW,Grayndler,Marrickville,MARRICKVILLE,-33.909,151.154,POINT (-33.909 151.154)
1041,NSW,Grayndler,Marrickville Central,MARRICKVILLE,-33.9062,151.162,POINT (-33.9062 151.162)
1042,NSW,Grayndler,Marrickville East,MARRICKVILLE,-33.9107189,151.1490807,POINT (-33.9107189 151.1490807)
1043,NSW,Grayndler,Marrickville GRAYNDLER PPVC,MARRICKVILLE,-33.9102463,151.1557588,POINT (-33.9102463 151.1557588)
1044,NSW,Grayndler,Marrickville North,MARRICKVILLE,-33.9023,151.155,POINT (-33.9023 151.155)
1045,NSW,Grayndler,Newtown East (Grayndler),NEWTOWN,-33.8999393,151.1793755,POINT (-33.8999393 151.1793755)
1046,NSW,Grayndler,Newtown GRAYNDLER PPVC,ENMORE,-33.8990766,151.1702933,POINT (-33.8990766 151.1702933)
1047,NSW,Grayndler,Newtown North (Grayndler),NEWTOWN,-33.8963885,151.1806596,POINT (-33.8963885 151.1806596)
1048,NSW,Grayndler,Newtown South,NEWTOWN,-33.9058,151.176,POINT (-33.9058 151.176)
1049,NSW,Grayndler,Petersham,PETERSHAM,-33.8957217,151.1579732,POINT (-33.8957217 151.1579732)
1050,NSW,Grayndler,Petersham East,PETERSHAM,-33.8896,151.159,POINT (-33.8896 151.159)
1051,NSW,Grayndler,Rozelle,ROZELLE,-33.8632,151.17,POINT (-33.8632 151.17)
1052,NSW,Grayndler,Rozelle Central,ROZELLE,-33.861695,151.1716248,POINT (-33.861695 151.1716248)
1053,NSW,Grayndler,Rozelle East,BALMAIN,-33.8633244,151.1779261,POINT (-33.8633244 151.1779261)
1054,NSW,Grayndler,St Peters,ST PETERS,-33.913,151.176,POINT (-33.913 151.176)
1055,NSW,Grayndler,Stanmore,STANMORE,-33.8953726,151.1645768,POINT (-33.8953726 151.1645768)
1056,NSW,Grayndler,Stanmore North,STANMORE,-33.89087,151.16252,POINT (-33.89087 151.16252)
1057,NSW,Grayndler,Summer Hill,SUMMER HILL,-33.8912492,151.136228,POINT (-33.8912492 151.136228)
1058,NSW,Grayndler,Summer Hill South,SUMMER HILL,-33.8958534,151.1364872,POINT (-33.8958534 151.1364872)
1059,NSW,Grayndler,Sydenham,SYDENHAM,-33.9156308,151.167481,POINT (-33.9156308 151.167481)
1060,NSW,Grayndler,Sydney (Grayndler),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
1061,NSW,Grayndler,Sydney GRAYNDLER PPVC,SYDNEY,-33.8701973,151.206944,POINT (-33.8701973 151.206944)
1062,NSW,Greenway,Acacia Gardens,ACACIA GARDENS,-33.7325,150.914,POINT (-33.7325 150.914)
1063,NSW,Greenway,Baulkham Hills GREENWAY PPVC,BAULKHAM HILLS,-33.76288,150.99212,POINT (-33.76288 150.99212)
1064,NSW,Greenway,Blacktown,BLACKTOWN,-33.79014,150.90159,POINT (-33.79014 150.90159)
1065,NSW,Greenway,Blacktown East,BLACKTOWN,-33.7890627,150.917704,POINT (-33.7890627 150.917704)
1066,NSW,Greenway,Blacktown GREENWAY PPVC,BLACKTOWN,-33.7691823,150.9075553,POINT (-33.7691823 150.9075553)
1067,NSW,Greenway,Blacktown North,BLACKTOWN,-33.7619,150.911,POINT (-33.7619 150.911)
1068,NSW,Greenway,Blacktown South (Greenway),BLACKTOWN,-33.78035,150.9058,POINT (-33.78035 150.9058)
1069,NSW,Greenway,BLV Greenway PPVC,PENRITH,-33.752017,150.690599,POINT (-33.752017 150.690599)
1070,NSW,Greenway,Divisional Office (PREPOLL),PENRITH,-33.752158,150.690381,POINT (-33.752158 150.690381)
1071,NSW,Greenway,Girraween,GIRRAWEEN,-33.7991,150.951,POINT (-33.7991 150.951)
1072,NSW,Greenway,Girraween West,GIRRAWEEN,-33.8002391,150.9383559,POINT (-33.8002391 150.9383559)
1073,NSW,Greenway,Glenwood,GLENWOOD,-33.7262,150.935,POINT (-33.7262 150.935)
1074,NSW,Greenway,Glenwood South,GLENWOOD,-33.733,150.937,POINT (-33.733 150.937)
1075,NSW,Greenway,Glenwood West,GLENWOOD,-33.7362,150.927,POINT (-33.7362 150.927)
1076,NSW,Greenway,Kellyville Ridge,KELLYVILLE RIDGE,-33.7049,150.924,POINT (-33.7049 150.924)
1077,NSW,Greenway,Kings Langley,KINGS LANGLEY,-33.7456,150.924,POINT (-33.7456 150.924)
1078,NSW,Greenway,Kings Langley North,KINGS LANGLEY,-33.7438,150.925,POINT (-33.7438 150.925)
1079,NSW,Greenway,Kings Park,KINGS PARK,-33.743605,150.904658,POINT (-33.743605 150.904658)
1080,NSW,Greenway,Lalor Park,LALOR PARK,-33.7609,150.932,POINT (-33.7609 150.932)
1081,NSW,Greenway,Lalor Park North,BLACKTOWN,-33.7544,150.926,POINT (-33.7544 150.926)
1083,NSW,Greenway,Pendle Hill (Greenway),PENDLE HILL,-33.8096,150.954,POINT (-33.8096 150.954)
1084,NSW,Greenway,Pendle Hill Central (Greenway),PENDLE HILL,-33.8068,150.954,POINT (-33.8068 150.954)
1085,NSW,Greenway,Prospect West,BLACKTOWN,-33.7944,150.912,POINT (-33.7944 150.912)
1086,NSW,Greenway,Quakers Hill East (Greenway),QUAKERS HILL,-33.7292,150.896,POINT (-33.7292 150.896)
1087,NSW,Greenway,Quakers Hill North,QUAKERS HILL,-33.7262,150.892,POINT (-33.7262 150.892)
1088,NSW,Greenway,Quakers Hill West,QUAKERS HILL,-33.7169,150.887,POINT (-33.7169 150.887)
1089,NSW,Greenway,Riverstone,RIVERSTONE,-33.6759,150.863,POINT (-33.6759 150.863)
1090,NSW,Greenway,Riverstone East,RIVERSTONE,-33.6792,150.875,POINT (-33.6792 150.875)
1091,NSW,Greenway,Schofields,SCHOFIELDS,-33.6923163,150.8749195,POINT (-33.6923163 150.8749195)
1092,NSW,Greenway,Schofields South,SCHOFIELDS,-33.7054297,150.8921129,POINT (-33.7054297 150.8921129)
1093,NSW,Greenway,Seven Hills,SEVEN HILLS,-33.7708,150.938,POINT (-33.7708 150.938)
1094,NSW,Greenway,Seven Hills Central,SEVEN HILLS,-33.7813,150.939,POINT (-33.7813 150.939)
1095,NSW,Greenway,Seven Hills East,SEVEN HILLS,-33.7626,150.945,POINT (-33.7626 150.945)
1096,NSW,Greenway,Seven Hills Heights,SEVEN HILLS,-33.7773,150.925,POINT (-33.7773 150.925)
1097,NSW,Greenway,Seven Hills North,SEVEN HILLS,-33.7595,150.955,POINT (-33.7595 150.955)
1098,NSW,Greenway,Seven Hills South,SEVEN HILLS,-33.786,150.934,POINT (-33.786 150.934)
1099,NSW,Greenway,Seven Hills West,SEVEN HILLS,-33.7663,150.922,POINT (-33.7663 150.922)
1100,NSW,Greenway,Stanhope Gardens,STANHOPE GARDENS,-33.71824,150.92127,POINT (-33.71824 150.92127)
1101,NSW,Greenway,Stanhope Gardens North,STANHOPE GARDENS,-33.7060186,150.9271088,POINT (-33.7060186 150.9271088)
1102,NSW,Greenway,Sydney (Greenway),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
1103,NSW,Greenway,The Ponds,THE PONDS,-33.70624,150.91331,POINT (-33.70624 150.91331)
1104,NSW,Greenway,The Ponds GREENWAY PPVC,THE PONDS,-33.7054811,150.9103614,POINT (-33.7054811 150.9103614)
1105,NSW,Greenway,The Ponds West,THE PONDS,-33.7066007,150.9021566,POINT (-33.7066007 150.9021566)
1106,NSW,Greenway,Toongabbie,TOONGABBIE,-33.7941,150.934,POINT (-33.7941 150.934)
1107,NSW,Greenway,Vineyard East (Greenway),VINEYARD,-33.6481,150.858,POINT (-33.6481 150.858)
1108,NSW,Hughes,Alfords Point,ALFORDS POINT,-33.9920907,151.0243465,POINT (-33.9920907 151.0243465)
1109,NSW,Hughes,Bangor,BANGOR,-34.0192867,151.0289173,POINT (-34.0192867 151.0289173)
1110,NSW,Hughes,Bangor North,BANGOR,-34.0145334,151.0261843,POINT (-34.0145334 151.0261843)
1111,NSW,Hughes,Bangor South,BANGOR,-34.0199254,151.0301461,POINT (-34.0199254 151.0301461)
1112,NSW,Hughes,Barden Ridge,BARDEN RIDGE,-34.0361776,151.0064578,POINT (-34.0361776 151.0064578)
1113,NSW,Hughes,BLV Hughes PPVC,MIRANDA,-34.03313,151.101818,POINT (-34.03313 151.101818)
1114,NSW,Hughes,Bonnet Bay,BONNET BAY,-34.0127882,151.0561757,POINT (-34.0127882 151.0561757)
1115,NSW,Hughes,Bundeena,BUNDEENA,-34.08456,151.14637,POINT (-34.08456 151.14637)
1116,NSW,Hughes,Central Sydney HUGHES PPVC,HAYMARKET,-33.8825375,151.2062488,POINT (-33.8825375 151.2062488)
1117,NSW,Hughes,Como West,COMO,-34.0048,151.061,POINT (-34.0048 151.061)
1118,NSW,Hughes,Divisional Office (PREPOLL),MIRANDA,-34.0332427,151.1027053,POINT (-34.0332427 151.1027053)
1119,NSW,Hughes,Engadine,ENGADINE,-34.0639,151.012,POINT (-34.0639 151.012)
1120,NSW,Hughes,Engadine East,ENGADINE,-34.0632,151.019,POINT (-34.0632 151.019)
1121,NSW,Hughes,Engadine HUGHES PPVC,ENGADINE,-34.0668419,151.0139349,POINT (-34.0668419 151.0139349)
1122,NSW,Hughes,Engadine North,ENGADINE,-34.0468,151.026,POINT (-34.0468 151.026)
1123,NSW,Hughes,Engadine South,ENGADINE,-34.0651084,151.0079057,POINT (-34.0651084 151.0079057)
1124,NSW,Hughes,Engadine West,ENGADINE,-34.059,151.003,POINT (-34.059 151.003)
1125,NSW,Hughes,Grays Point,GRAYS POINT,-34.058653,151.072202,POINT (-34.058653 151.072202)
1126,NSW,Hughes,Hammondville,HAMMONDVILLE,-33.9478,150.954,POINT (-33.9478 150.954)
1127,NSW,Hughes,Heathcote,HEATHCOTE,-34.08648,151.00712,POINT (-34.08648 151.00712)
1128,NSW,Hughes,Heathcote East,HEATHCOTE,-34.0824,151.012,POINT (-34.0824 151.012)
1129,NSW,Hughes,Holsworthy,HOLSWORTHY,-33.9558,150.955,POINT (-33.9558 150.955)
1130,NSW,Hughes,Holsworthy West,HOLSWORTHY,-33.955607,150.9505301,POINT (-33.955607 150.9505301)
1131,NSW,Hughes,Illawong,ILLAWONG,-33.9985,151.043,POINT (-33.9985 151.043)
1132,NSW,Hughes,Illawong North,ILLAWONG,-33.9973258,151.0425137,POINT (-33.9973258 151.0425137)
1133,NSW,Hughes,Jannali East,JANNALI,-34.018,151.073,POINT (-34.018 151.073)
1134,NSW,Hughes,Jannali West,JANNALI,-34.0227,151.062,POINT (-34.0227 151.062)
1135,NSW,Hughes,Kareela,KAREELA,-34.0131,151.083,POINT (-34.0131 151.083)
1136,NSW,Hughes,Kirrawee (Hughes),KIRRAWEE,-34.0331,151.078,POINT (-34.0331 151.078)
1137,NSW,Hughes,Kirrawee South,KIRRAWEE,-34.0436,151.075,POINT (-34.0436 151.075)
1138,NSW,Hughes,Liverpool HUGHES PPVC,LIVERPOOL,-33.9085725,150.9192846,POINT (-33.9085725 150.9192846)
1139,NSW,Hughes,Loftus,LOFTUS,-34.0460833,151.050958,POINT (-34.0460833 151.050958)
1140,NSW,Hughes,Menai,MENAI,-34.0114156,151.0064935,POINT (-34.0114156 151.0064935)
1141,NSW,Hughes,Menai Central,MENAI,-34.0149048,151.0172897,POINT (-34.0149048 151.0172897)
